Ticker,shortName,sector,industry,marketCap,currency,trailingPE,forwardPE,priceToBook,returnOnEquity,grossMargins,operatingMargins,revenueGrowth,earningsGrowth,lastPrice,asOfDate
4108.TW,PHYTOHEALTH CORP.,Healthcare,Drug Manufacturers - Specialty & Generic,2562185216.0,TWD,,,1.3619087,-0.04147,0.425,-1.0994201,-0.063,,12.9,2025-08-11
4119.TW,SCI PHARMTECH INC,Healthcare,Drug Manufacturers - Specialty & Generic,6812013056.0,TWD,14.14392,10.124333,1.2698836,0.0925,0.25365,0.15984,-0.054,-0.635,57.0,2025-08-11
4133.TW,ABNOVA (TAIWAN) CORPORATION,Healthcare,Biotechnology,1689456640.0,TWD,34.875,22.86885,1.3316786,0.03817,0.44945,0.072859995,0.065,-0.5,27.9,2025-08-11
4137.TW,CHLITINA HOLDING LIMITED,Consumer Defensive,Household & Personal Products,8141999616.0,TWD,18.010948,10.040691,1.4215552,0.082229994,0.82544,0.11995,-0.201,-0.255,98.7,2025-08-11
4142.TW,ADIMMUNE CORPORATION,Healthcare,Biotechnology,7249937920.0,TWD,,5.0887575,1.4495196,-0.07179,0.2505,-3.67368,0.643,,17.2,2025-08-11
4148.TW,ALL COSMOS BIO-TECH HOLDING COR,Basic Materials,Agricultural Inputs,2932757248.0,TWD,25.875706,22.673267,1.1555444,0.05178,0.27805,0.071090005,0.047,-0.413,45.8,2025-08-11
4155.TW,OK BIOTECH CO LTD,Healthcare,Medical Devices,2263914496.0,TWD,27.192984,,0.9194448,0.038399998,0.19556,0.05207,0.171,-0.296,15.5,2025-08-11
4164.TW,CHC HEALTHCARE GROUP,Healthcare,Medical Distribution,8780059648.0,TWD,44.858494,15.438312,1.2587689,0.026889998,0.21194,0.04769,0.532,3.912,47.55,2025-08-11
4190.TW,JOURDENESS GROUP LIMITED,Consumer Defensive,Household & Personal Products,2013193856.0,TWD,,25.296297,1.2107782,-0.12326,0.61931,-0.036199998,0.07,,34.15,2025-08-11
4306.TW,YEM CHIO CO LTD,Basic Materials,Specialty Chemicals,9901748224.0,TWD,14.345794,,0.78184694,0.05973,0.16214001,0.04275,-0.03,-0.585,15.35,2025-08-11
4414.TW,ROO HSING CO. LTD.,Consumer Cyclical,Apparel Manufacturing,2630386176.0,TWD,11.715686,6.356383,0.6291129,0.0577,0.18687001,0.06107,0.053,,11.95,2025-08-11
4426.TW,LI CHENG ENTERPRISE CO. LTD,Consumer Cyclical,Textile Manufacturing,1769939200.0,TWD,,,0.7487217,-0.11739001,-0.08567,-0.32759,-0.134,,10.25,2025-08-11
4438.TW,QUANG VIET ENTERPRISE CO LTD,Consumer Cyclical,Apparel Manufacturing,7473080832.0,TWD,64.24779,8.084633,0.93609774,0.04271,0.13064,-0.04269,0.164,,72.6,2025-08-11
4439.TW,TST GROUP HOLDING LTD,Consumer Cyclical,Textile Manufacturing,3347168000.0,TWD,43.137257,8.45341,0.9794102,0.0234,0.15759,0.053740002,0.277,0.182,88.0,2025-08-11
4440.TW,YI SHIN TEXTILE INDUSTRIAL CO L,Consumer Cyclical,Textile Manufacturing,1135646336.0,TWD,14.358974,,0.91443497,0.06325,0.12144,0.056700002,-0.034,,16.8,2025-08-11
4526.TW,TONG-TAI MACHINE TOOL CO,Industrials,Specialty Industrial Machinery,8209560064.0,TWD,,24.148146,1.895459,-0.16209999,0.10212,-0.041929998,0.149,,32.6,2025-08-11
4532.TW,RECHI PRECISION,Industrials,Specialty Industrial Machinery,11879880704.0,TWD,10.810811,12.0,1.1526824,0.10781,0.16278,0.07964,0.343,0.442,24.0,2025-08-11
4536.TW,TOPKEY CORPORATION,Consumer Cyclical,Leisure,16256780288.0,TWD,9.156011,8.905473,1.8629144,0.20549999,0.35117,0.19184999,0.264,0.187,179.0,2025-08-11
4540.TW,TBI MOTION TECHNOLOGY CO LTD,Industrials,Tools & Accessories,4620168192.0,TWD,,-58.857143,1.3575406,-0.12519,0.01969,-0.23778,-0.2,,41.2,2025-08-11
4545.TW,MIN AIK PRECISION INDUSTRIAL CO,Industrials,Metal Fabrication,2471699968.0,TWD,62.941174,7.9064035,1.3798143,0.020969998,0.18264,0.02775,-0.067,,32.1,2025-08-11
4551.TW,GLOBAL PMX CO LTD,Consumer Cyclical,Auto Parts,19357296640.0,TWD,25.454546,19.48956,2.1895814,0.12262,0.21809,0.1415,0.228,0.389,168.0,2025-08-11
4552.TW,LIDA HOLDINGS LIMITED,Industrials,Specialty Industrial Machinery,2772399872.0,TWD,15.222929,2.4117053,0.43837926,0.029560002,0.20201,0.12198,0.097,1.594,23.9,2025-08-11
4555.TW,TAIWAN CHELIC CORP LTD,Technology,Electronic Components,2704881664.0,TWD,,110.42858,0.9495148,-0.015319999,0.26223,0.00769,0.164,,38.65,2025-08-11
4557.TW,YUSIN HOLDING CORP,Consumer Cyclical,Auto Parts,3597884928.0,TWD,6.976744,11.574074,1.1708139,0.17405,0.29329002,0.13568,0.422,0.499,75.0,2025-08-11
4560.TW,STRONG H MACHINERY TECHNOLOGY (,Industrials,Tools & Accessories,2311899904.0,TWD,12.527676,,1.1795567,0.0983,0.33663,0.17104,0.295,2.67,33.95,2025-08-11
4562.TW,YING HAN TECHNOLOGY CO LTD,Industrials,Specialty Industrial Machinery,4867557376.0,TWD,,,4.7331233,-0.023599999,0.3951,-0.01812,0.079,,55.6,2025-08-11
4564.TW,MOSA INDUSTRIAL CORPORATION,Consumer Cyclical,"Furnishings, Fixtures & Appliances",3445262336.0,TWD,,,0.7727249,-0.075440004,-0.12494001,-0.27071,0.708,,14.8,2025-08-11
4566.TW,GLOBALTEK FABRICATION CO LTD,Industrials,Specialty Industrial Machinery,6710904320.0,TWD,32.06349,13.40708,1.3492452,0.03561,0.22004999,0.04749,0.187,-0.363,60.6,2025-08-11
4569.TW,SIXXON TECH. CO LTD,Industrials,Metal Fabrication,4924151808.0,TWD,22.070845,,1.7944571,0.08615,0.22623,0.11807,0.338,-0.186,162.0,2025-08-11
4571.TW,KHGEARS INTERNATIONAL LTD,Industrials,Tools & Accessories,8930205696.0,TWD,17.269075,15.57971,2.8395488,0.17754,0.31568,0.17402,0.111,0.353,172.0,2025-08-11
4572.TW,DREWLOONG PRECISION INC,Industrials,Aerospace & Defense,6560000000.0,TWD,38.86256,19.687876,3.3714333,0.09222,0.42808998,0.13498999,-0.178,,164.0,2025-08-11
4576.TW,HIWIN MIKROSYSTEM CORP,Industrials,Electrical Equipment & Parts,14615843840.0,TWD,107.9646,160.52632,3.7648513,0.041500002,0.33385,0.080340005,0.295,,122.0,2025-08-11
4581.TW,WORLD KNOWN MFG (CAYMAN) LTD,Consumer Cyclical,Auto Parts,1772917632.0,TWD,10.019157,,1.4588563,0.15135999,0.33543,0.18871,0.007,0.171,52.3,2025-08-11
4583.TW,APEX DYNAMICS INC,Industrials,Specialty Industrial Machinery,55799296000.0,TWD,61.70213,51.063828,5.779387,0.09337,0.53701997,0.30778,-0.023,-0.676,696.0,2025-08-11
4588.TW,ARCH METER CORPORATION,Industrials,Electrical Equipment & Parts,2854204160.0,TWD,17.336815,,3.0951383,0.18079,0.34857,0.11134,-0.367,-0.581,66.4,2025-08-11
4720.TW,TEX YEAR INDUSTRIES,Basic Materials,Specialty Chemicals,1734917376.0,TWD,11.8359375,,1.0826068,0.0923,0.23617001,0.04745,0.066,-0.284,15.15,2025-08-11
4722.TW,QUALIPOLY CHEMICAL CORP,Basic Materials,Specialty Chemicals,7892707840.0,TWD,52.416107,22.062147,2.570855,0.07417,0.16458,0.04585,0.009,-0.149,78.1,2025-08-11
4736.TW,TAIDOC TECHNOLOGY CORPORATION,Healthcare,Medical Devices,12684808192.0,TWD,17.362925,11.8856125,1.5500984,0.08332,0.46368,0.24212,-0.094,,133.0,2025-08-11
4737.TW,BIONIME CORPORATION,Healthcare,Medical Instruments & Supplies,4445941760.0,TWD,,23.429487,2.3716824,-0.07035,0.38349,-0.01749,0.028,,73.1,2025-08-11
4739.TW,COREMAX CORPORATION,Basic Materials,Specialty Chemicals,6891086336.0,TWD,81.52778,15.207254,1.250133,0.011619999,0.14428,0.09936,-0.034,,58.7,2025-08-11
4746.TW,FORMOSA LABORATORIES INC,Healthcare,Drug Manufacturers - Specialty & Generic,8153357312.0,TWD,21.87097,7.793104,1.0439764,0.03129,0.41924998,0.16916001,0.008,,67.8,2025-08-11
4755.TW,SAN FU CHEMICAL CO LTD,Basic Materials,Specialty Chemicals,11530836992.0,TWD,27.99511,20.556553,2.295417,0.08638,0.18929,0.12026,0.028,-0.001,114.5,2025-08-11
4763.TW,JINAN ACETATE CHEMICAL CO.,Basic Materials,Specialty Chemicals,67855482880.0,TWD,8.215569,0.6490066,3.645252,0.52889997,0.61137,0.52841,0.15,-0.036,68.6,2025-08-11
4764.TW,DOUBLE BOND CHEMICAL IND CO LTD,Basic Materials,Specialty Chemicals,3490113536.0,TWD,177.3913,,1.5515667,0.010620001,0.17278999,0.071550004,0.266,,40.8,2025-08-11
4766.TW,NAN PAO RESINS CHEMICAL CO LTD,Basic Materials,Specialty Chemicals,42561208320.0,TWD,15.751897,15.564374,3.320259,0.20152001,0.33039,0.16386,0.113,0.031,353.0,2025-08-11
4770.TW,ALLIED SUPREME CORP,Basic Materials,Specialty Chemicals,24632608768.0,TWD,17.09212,12.60745,3.209771,0.19716999,0.38928002,0.23911,-0.347,-0.577,308.0,2025-08-11
4771.TW,VIZIONFOCUS INC,Healthcare,Medical Instruments & Supplies,10244942848.0,TWD,15.307893,11.490886,2.7272584,0.1933,0.39558,0.29423,0.055,-0.021,176.5,2025-08-11
4807.TW,REGAL HOLDING CO LTD,Consumer Cyclical,Luxury Goods,602698240.0,TWD,,3.653396,0.7912757,-0.03629,0.13303,0.00074,0.807,,15.6,2025-08-11
4904.TW,FAR EASTONE TELECOMMUNICATIONS,Communication Services,Telecom Services,303599943680.0,TWD,23.131866,22.393616,3.216564,0.13956,0.31267,0.16572,0.012,0.11,84.2,2025-08-11
4906.TW,GEMTEK TECHNOLOGY CO,Technology,Communication Equipment,9880841216.0,TWD,16.153847,7.4516134,0.88141024,-0.008590001,0.12226,0.00377,-0.449,,23.1,2025-08-11
4912.TW,LEMTECH HOLDINGS CO LIMITED,Industrials,Metal Fabrication,5132768768.0,TWD,12.262091,6.213439,1.2944877,0.11748,0.23719,0.06398,0.292,0.325,78.6,2025-08-11
4915.TW,PRIMAX ELECTRONICS LTD(NEW),Technology,Consumer Electronics,36212187136.0,TWD,13.225256,11.654135,1.7278665,0.13848,0.17257,0.05007,0.082,0.27,77.5,2025-08-11
4916.TW,PARPRO CORPORATION,Technology,Computer Hardware,5978282496.0,TWD,110.36363,17.342857,2.647187,0.02707,0.15665,0.07975,-0.117,258.036,60.7,2025-08-11
4919.TW,NUVOTON TECHNOLOGY CORPORATION,Technology,Semiconductors,24598226944.0,TWD,,10.244756,1.5471131,0.00178,0.37755,0.03269,-0.012,-0.466,58.6,2025-08-11
4927.TW,APEX INTERNATIONAL CO LTD,Technology,Electronic Components,5597422080.0,TWD,,3.1772785,0.84358114,-0.27479,0.0208,-0.07418,0.114,,25.45,2025-08-11
4930.TW,STAR COMGISTIC CAPITAL CO. LTD.,Consumer Cyclical,"Furnishings, Fixtures & Appliances",1832000000.0,TWD,8.875969,,0.554654,0.064559996,0.15503,0.018070001,0.021,-0.158,22.9,2025-08-11
4934.TW,TAINERGY TECH CO LTD,Technology,Solar,2430000128.0,TWD,,,1.4244263,-0.30198,-0.35958,-6.5944896,-0.768,,10.8,2025-08-11
4935.TW,GLOBAL LIGHTING TECHNOLOGIES IN,Technology,Electronic Components,5167446016.0,TWD,11.589595,7.4259257,0.59048736,0.05233,0.14975001,0.0017200001,-0.011,-0.631,40.1,2025-08-11
4938.TW,PEGATRON CORPORATION,Technology,Computer Hardware,215288053760.0,TWD,12.023988,10.794078,1.0587738,0.089779995,0.03976,0.00911,0.088,0.322,80.2,2025-08-11
4942.TW,CHIA CHANG CO  LTD,Technology,Electronic Components,5189313536.0,TWD,10.013736,8.825665,0.57364535,0.05868,0.23066,0.06376,0.073,-0.455,36.45,2025-08-11
4943.TW,CONCRAFT HOLDING CO LTD,Technology,Electronic Components,1268249728.0,TWD,,0.8278418,4.822457,-0.80972,-0.04595,-0.30417,-0.012,,10.05,2025-08-11
4949.TW,WIN WIN PRECISION TECHNOLOGY CO,Technology,Solar,2949056000.0,TWD,,,1.9524317,-0.01444,0.28911,0.02575,-0.052,,44.0,2025-08-11
4952.TW,GENERALPLUS TECHNOLOGY INC,Technology,Semiconductors,4183975168.0,TWD,25.13072,11.144928,2.0582411,0.07999,0.35524,0.11934,-0.159,-0.532,38.45,2025-08-11
4956.TW,EPILEDS TECHNOLOGIES INC,Technology,Electronic Components,2239098368.0,TWD,,13.040935,1.3340513,-0.01781,0.11253,-0.08377,0.159,,22.3,2025-08-11
4958.TW,ZHEN DING TECHNOLOGY HOLDING LT,Technology,Electronic Components,135070097408.0,TWD,15.934685,12.759242,1.2664232,0.0876,0.18416001,0.026349999,0.233,-0.358,141.5,2025-08-11
4960.TW,CHENG MEI MATERIALS TECHNOLOGY ,Technology,Electronic Components,7808131072.0,TWD,,-28.265306,1.0247115,-0.16118,0.00717,-0.16674,-0.158,,13.85,2025-08-11
4961.TW,FITIPOWER INTEGRATED TECHNOLOGY,Technology,Semiconductors,22492616704.0,TWD,13.432295,8.54445,1.3563908,0.11129,0.28007,0.09748,0.011,-0.467,185.5,2025-08-11
4967.TW,TEAM GROUP INC,Technology,Computer Hardware,6040890368.0,TWD,19.216215,,1.5760424,0.10067,0.089099996,0.013040001,0.787,-0.722,71.1,2025-08-11
4968.TW,RICHWAVE TECHNOLOGY CORPORATION,Technology,Semiconductors,14430865408.0,TWD,284.54544,28.35145,5.78815,0.02052,0.3337,0.083909996,-0.037,,156.5,2025-08-11
4976.TW,CALIN TECHNOLOGY CO LTD.,Technology,Electronic Components,4378982400.0,TWD,,20.662252,1.8450621,-0.088070005,0.00155,-0.20094,-0.107,,31.2,2025-08-11
4977.TW,PCL TECHNOLOGIES INCORPORATION,Technology,Computer Hardware,7246361600.0,TWD,50.54945,23.469387,1.924807,0.03926,0.24486,0.044439998,0.986,,92.0,2025-08-11
4989.TW,LCY TECHNOLOGY CORP,Basic Materials,Copper,3685508096.0,TWD,,,2.012186,-0.1863,-0.11152001,-0.21254998,-0.357,,26.75,2025-08-11
4994.TW,X-LEGEND ENTERTAINMENT CO LTD,Communication Services,Electronic Gaming & Multimedia,6206848000.0,TWD,26.867815,28.506098,6.377899,,0.66139,0.17586,-0.247,-0.132,93.5,2025-08-11
4999.TW,SINHER TECHNOLOGY INC,Industrials,Tools & Accessories,2186430976.0,TWD,,22.164179,0.64032084,0.01242,0.16941,-0.089370005,-0.006,,29.7,2025-08-11
5007.TW,SAN SHING FASTECH CORP,Industrials,Tools & Accessories,15690808320.0,TWD,18.732395,12.488262,2.362135,0.1201,0.2458,0.15195,-0.159,-0.617,53.2,2025-08-11
5203.TW,CYBERLINK CORP,Technology,Software - Application,7650807296.0,TWD,38.525894,22.281105,1.7916697,0.045900002,0.85679,0.15274,0.128,,96.7,2025-08-11
5215.TW,KO JA (CAYMAN) CO LTD,Technology,Computer Hardware,2396590592.0,TWD,10.122282,9.502551,0.6728077,0.07022,0.2642,0.046430003,0.057,-0.059,37.25,2025-08-11
5222.TW,TRANSCOM INC,Technology,Semiconductor Equipment & Materials,11371398144.0,TWD,36.328125,25.881262,5.1945634,0.14224,0.54055,0.30226,-0.415,-0.713,139.5,2025-08-11
5225.TW,EASTECH HOLDING LTD,Technology,Consumer Electronics,8537024512.0,TWD,8.931484,14.959016,2.8222377,0.33289,0.17086,0.06316,-0.026,0.035,109.5,2025-08-11
5234.TW,DAXIN MATERIALS CORPORATION,Basic Materials,Specialty Chemicals,28483039232.0,TWD,42.607315,37.43017,9.289428,0.2243,0.38278,0.18662001,0.166,0.685,268.0,2025-08-11
5243.TW,ESON PRECISION IND CO LTD,Technology,Electronic Components,11577940992.0,TWD,18.368982,11.45,1.4552926,0.08003,0.1918,0.07045,0.176,0.65,68.7,2025-08-11
5244.TW,BRIGHTEK OPTOELECTRONIC CO LTD,Technology,Electronic Components,3101594624.0,TWD,20.56561,,1.6335406,0.087069996,0.4585,0.10155,-0.027,-0.279,45.45,2025-08-11
5258.TW,CASTLES TECH CO LTD,Industrials,Business Equipment & Supplies,7681487872.0,TWD,14.247967,6.170775,1.7236292,0.13206,0.33238998,0.016210001,-0.079,-0.83,70.1,2025-08-11
5269.TW,ASMEDIA TECHNOLOGY INC,Technology,Semiconductors,143724740608.0,TWD,33.777855,25.742178,4.30383,0.15057999,0.5331,0.29988,0.288,0.284,1925.0,2025-08-11
5283.TW,HERAN CO LTD,Technology,Consumer Electronics,5642899968.0,TWD,11.571857,,1.2958059,0.11911,0.32175,-0.01933,0.126,,77.3,2025-08-11
5284.TW,JPP HOLDING COMPANY LIMITED,Technology,Electronic Components,10542282752.0,TWD,43.30544,32.857143,3.734103,0.09436,0.34194002,0.21597,0.338,,207.0,2025-08-11
5285.TW,JIH LIN TECHNOLOGY CO LTD,Technology,Semiconductors,4632661504.0,TWD,33.382355,8.107143,1.5457951,0.086569995,0.13625,0.03964,0.126,-0.221,45.4,2025-08-11
5288.TW,EUROCHARM HOLDINGS CO LTD(TW),Industrials,Conglomerates,8797948928.0,TWD,9.349594,7.9161453,1.6239393,0.17512,0.22341,0.12019,-0.171,-0.665,126.5,2025-08-11
5292.TW,DESICCANT TECHNOLOGY CORPORATIO,Industrials,Pollution & Treatment Controls,6737280000.0,TWD,17.22282,,4.1686206,0.26191,0.24968,0.18559,0.306,0.19,160.0,2025-08-11
5306.TW,KMC (KUEI MENG) INTERNATIONAL I,Consumer Cyclical,Auto Parts,11529091072.0,TWD,10.445205,9.365404,1.3059487,0.13836999,0.43105,0.22971001,0.157,1.54,91.5,2025-08-11
5388.TW,SERCOMM CORP,Technology,Communication Equipment,30428876800.0,TWD,18.65942,10.887949,2.0824065,0.11447,0.17909999,0.03097,-0.109,-0.387,103.0,2025-08-11
5434.TW,TOPCO SCIENTIFIC CO,Technology,Electronics & Computer Distribution,56733200384.0,TWD,15.556139,14.2274475,3.3238792,0.22636,0.12803,0.059949998,0.232,-0.106,296.5,2025-08-11
5469.TW,HANNSTAR BOARD CORP,Technology,Electronic Components,33553997824.0,TWD,10.856697,11.52066,1.0118606,0.10137,0.23286,0.11723,0.143,0.413,69.7,2025-08-11
5471.TW,SONIX TECHNOLOGY CO,Technology,Semiconductors,5456002048.0,TWD,32.17822,3.7227952,1.52783,0.047030002,0.41382998,0.03018,0.006,-0.191,32.5,2025-08-11
5484.TW,EVER FOCUS ELECTRONICS,Industrials,Security & Protection Services,2518397696.0,TWD,,54.637684,5.2050257,-0.16702,0.25805,-0.29931998,0.043,,37.7,2025-08-11
5515.TW,CHIEN KUO CONSTRUCTION CO,Industrials,Engineering & Construction,5181120000.0,TWD,10.280001,,1.0257434,0.10920999,0.13954,0.089370005,0.249,-0.572,25.7,2025-08-11
5519.TW,LONGDA CONSTRUCTION & DEVELOPME,Industrials,Engineering & Construction,6225194496.0,TWD,8.847352,,1.1861008,0.1362,0.28369,0.21167,-0.691,-0.545,28.4,2025-08-11
5521.TW,KUNG SING ENGINEERING,Industrials,Engineering & Construction,6128885760.0,TWD,62.25,,1.1412594,0.01898,0.04394,-0.00717,0.434,,12.45,2025-08-11
5522.TW,FARGLORY LAND DEVELOPMENT CO. L,Real Estate,Real Estate - Development,50178461696.0,TWD,18.290598,9.427313,1.126296,0.06202,0.31235,-0.16517,-0.81,,64.2,2025-08-11
5525.TW,SWEETEN REAL ESTATE DEVELOPMENT,Real Estate,Real Estate - Development,8992374784.0,TWD,15.096619,,1.6802882,0.113620006,0.27539,-0.23441,-0.175,,31.25,2025-08-11
5531.TW,SHINING BUILDING BUSINESS CO LT,Industrials,Engineering & Construction,10441846784.0,TWD,,,0.93173075,-0.03026,0.29615998,-1.9663,-0.268,,9.69,2025-08-11
5533.TW,FOUNDING CONSTRUCTION DEVELOPME,Real Estate,Real Estate Services,4735067136.0,TWD,11.527778,,0.5012834,0.04385,0.30607,0.11529,0.409,-0.267,16.6,2025-08-11
5534.TW,CHONG HONG CONSTRUCTION CO,Real Estate,Real Estate - Development,24242223104.0,TWD,9.928657,7.082273,1.1600767,0.1476,0.37408,0.45325002,1.067,1.905,83.5,2025-08-11
5538.TW,TONG MING ENTERPRISE CO LTD,Basic Materials,Steel,5895247872.0,TWD,9.832214,4.7797713,0.7965419,0.0849,0.11642,0.04897,0.196,0.205,29.3,2025-08-11
5546.TW,YONGGU GROUP INC,Basic Materials,Building Materials,2281189120.0,TWD,,,1.057373,-0.0493,0.12899,-0.06453,-0.329,,27.7,2025-08-11
5607.TW,FARGLORY FREE TRADE ZONE INVEST,Industrials,Specialty Business Services,19083479040.0,TWD,21.72996,16.9967,1.8136357,0.085319996,0.48089,0.37335998,0.179,0.898,51.5,2025-08-11
5608.TW,SHIH WEI NAVIGATION,Industrials,Marine Shipping,6364581376.0,TWD,,1.479638,0.6294514,-0.036229998,0.08055,-0.14486,-0.002,,16.35,2025-08-11
5706.TW,PHOENIX TOURS INTL INC,Consumer Cyclical,Travel Services,4933322752.0,TWD,17.767584,29.05,2.8121974,0.16514999,0.14649001,0.06915,0.059,0.13,58.1,2025-08-11
5871.TW,CHAILEASE HOLDING COMPANY LIMIT,Financial Services,Credit Services,195101884416.0,TWD,8.983452,7.242694,1.089335,0.12734,0.69567,0.45825002,-0.049,-0.06,114.0,2025-08-11
5876.TW,THE SHANGHAI COMM & SAVINGS BAN,Financial Services,Banks - Regional,214380167168.0,TWD,15.508773,11.631579,1.051905,0.056550004,0.0,0.54121,-0.009,0.079,44.2,2025-08-11
5880.TW,TAIWAN COOPERATIVE FINANCIAL HL,Financial Services,Banks - Regional,394306781184.0,TWD,20.887096,13.924731,1.5223652,0.07503,0.0,0.38015,0.144,-0.059,25.9,2025-08-11
5906.TW,TAINAN ENTERPRISE(CAYMAN)CO LTD,Consumer Cyclical,Apparel Manufacturing,1701221120.0,TWD,36.231342,,2.3217447,0.052010003,0.55155,0.06034,-0.038,-0.464,48.55,2025-08-11
5907.TW,GRAND OCEAN RETAIL GROUP LIMITE,Consumer Cyclical,Department Stores,1156964096.0,TWD,,,0.2525549,-0.11457,0.85225,-0.054109998,-0.126,,6.03,2025-08-11
6005.TW,CAPITAL SECURITIES,Financial Services,Capital Markets,46457470976.0,TWD,10.541872,,1.0732197,0.10628,0.88192004,0.23156,-0.078,-0.355,21.4,2025-08-11
6024.TW,CAPITAL FUTURES CORP.,Financial Services,Capital Markets,12296949760.0,TWD,8.817204,,1.2118227,0.13646,0.55409,-0.07743,0.227,-0.008,49.2,2025-08-11
6108.TW,APCB INC,Technology,Electronic Components,2417707520.0,TWD,25.245901,5.185185,0.65638053,0.02708,0.02681,-0.08286,-0.294,,15.4,2025-08-11
6112.TW,METAAGE CORPORATION,Technology,Information Technology Services,10566827008.0,TWD,5610.0,,2.6262815,-0.00676,0.13543001,0.01872,0.326,27.193,56.1,2025-08-11
6115.TW,I-SHENG ELECTRIC WIRE & CABLE C,Industrials,Electrical Equipment & Parts,8932711424.0,TWD,13.717579,12.1119585,1.5871956,0.116569996,0.15215,0.08337,0.131,-0.163,47.6,2025-08-11
6116.TW,HANNSTAR DISPLAY CORP,Technology,Electronic Components,20525107200.0,TWD,,26.59259,0.6624838,-0.13088,-0.22389,-0.25125,0.379,,7.18,2025-08-11
6117.TW,IN-WIN DEVELOPMENT INC,Technology,Computer Hardware,8795985920.0,TWD,29.174313,,4.4446516,0.18802999,0.29073998,0.083100006,-0.034,-0.587,95.4,2025-08-11
6120.TW,DARWIN PRECISIONS CORPORATION,Technology,Electronic Components,7221272064.0,TWD,37.413795,-542.50006,0.8135873,0.021089999,0.055040002,-0.01606,-0.173,,10.85,2025-08-11
6128.TW,GENERAL PLASTIC INDUSTRIAL CO,Industrials,Business Equipment & Supplies,3763875584.0,TWD,12.040816,,0.90125877,0.07666,0.4109,0.030480001,-0.015,-0.455,29.5,2025-08-11
6133.TW,GOLDEN BRIDGE ELECTECH INC,Industrials,Electrical Equipment & Parts,2232640512.0,TWD,24.726027,,1.6711415,0.07152,0.215,0.05929,0.339,1.978,18.05,2025-08-11
6136.TW,FULLERTON TECHNOLOGY CO,Communication Services,Advertising Agencies,2668881664.0,TWD,25.955057,,0.8497646,0.02832,0.2224,0.02485,0.08,0.05,23.1,2025-08-11
6139.TW,L&K ENGINEERING CO,Industrials,Engineering & Construction,77361979392.0,TWD,18.863636,11.026237,4.952046,0.27643,0.13284999,0.09432,-0.37,-0.075,332.0,2025-08-11
6141.TW,PLOTECH CO LTD,Technology,Electronic Components,1586956032.0,TWD,,5.490196,1.2475494,-0.48744,-0.01856,0.022,-0.367,,14.0,2025-08-11
6142.TW,CAMEO COMMUNICATIONS INC,Technology,Communication Equipment,3135794176.0,TWD,,,1.0526316,-0.036989998,0.07038,-0.07328,0.783,,9.48,2025-08-11
6152.TW,PRIME ELECTRONICS&SATELLITICS I,Technology,Communication Equipment,1531447936.0,TWD,,,1.2070333,-0.15489,0.15746,-0.21236,-0.575,,9.13,2025-08-11
6153.TW,CAREER TECHNOLOGY CO,Technology,Electronic Components,8970109952.0,TWD,,3.8005393,0.8759396,-0.23667999,-0.13284999,-0.53208,-0.213,,14.1,2025-08-11
6155.TW,KINGCORE ELECTRONICS INC,Technology,Electronic Components,1910118784.0,TWD,241.11111,17.642277,1.2423428,0.00542,0.24343,0.08483,0.083,,21.7,2025-08-11
6164.TW,LEDTECH ELECTRONICS CORP,Industrials,Electrical Equipment & Parts,820000000.0,TWD,23.83721,17.372883,0.8409221,0.03596,0.34695998,0.01673,-0.027,-0.429,10.25,2025-08-11
6165.TW,LANG INC,Technology,Electronic Components,4136438272.0,TWD,29.071037,,2.8646817,0.10682999,0.25215998,0.10743,0.108,4.807,53.2,2025-08-11
6166.TW,ADLINK TECHNOLOGY INC,Technology,Computer Hardware,14398300160.0,TWD,74.38202,27.020407,2.7432454,0.03112,0.36728,0.011109999,0.303,,66.2,2025-08-11
6168.TW,HARVATEK CORP,Technology,Semiconductors,3734707200.0,TWD,907.5,7.7234044,1.2502583,-0.008169999,0.25542,-0.00813,0.017,-0.62,18.15,2025-08-11
6176.TW,RADIANT OPTO-ELECTRONICS CORP,Technology,Electronic Components,62822895616.0,TWD,11.807958,10.37234,2.0319455,0.16699,0.20950001,0.13327,0.052,-0.538,136.5,2025-08-11
6177.TW,DA-LI CONSTRUCTION CO. LTD.,Real Estate,Real Estate - Development,19511613440.0,TWD,11.219512,11.500001,2.112784,0.18958999,0.35682,0.03032,-0.887,,41.4,2025-08-11
6183.TW,TRADE-VAN INFORMATION,Industrials,Specialty Business Services,14700000256.0,TWD,27.071823,,5.41616,0.19346,0.4276,0.26494,0.087,0.278,98.0,2025-08-11
6184.TW,DAFENG TV LIMITED,Communication Services,Entertainment,7565442048.0,TWD,16.242037,,1.7601987,0.12678,0.52294,0.2941,0.032,-0.039,51.0,2025-08-11
6189.TW,PROMATE ELECTRONIC CO,Technology,Electronics & Computer Distribution,14745323520.0,TWD,12.550336,,2.2086613,0.19534999,0.084759995,0.04753,-0.308,-0.414,56.1,2025-08-11
6191.TW,GLOBAL BRANDS MANUFACTURE CO LT,Technology,Electronic Components,52256468992.0,TWD,17.535545,,2.2164536,0.13012,0.24434,0.11887,0.008,0.276,111.0,2025-08-11
6192.TW,LUMAX INTERNATIONAL CORP,Industrials,Industrial Distribution,9663678464.0,TWD,9.691418,10.371517,1.4079179,0.15762,0.29942,0.15973,0.007,0.112,100.5,2025-08-11
